,Presicion,Recall,F1-score,data/ws/ws-001.txt,data/ws/ws-002.txt,data/ws/ws-004.txt,data/ws/ws-005.txt,data/ws/ws-006.txt,data/ws/ws-007.txt,data/ws/ws-008.txt,data/ws/ws-009.txt,data/ws/ws-010.txt,data/ws/ws-011.txt,data/ws/ws-012.txt
1,0.8057375197650779,0.2939673644305258,0.4307710887023731,,0.15137172089490877,0.15163711718145786,0.1583476552954841,0.1502053199844785,0.15235275616438718,0.15262293694799545,0.15300154820296022,0.15498557455121745,0.15202044965382427,0.15394016098604285
2,0.7936022253129347,0.2890284672272313,0.4237338482103074,,,0.13558981443960047,0.14315922280933183,0.13368555034077806,0.13591787603466776,0.1361617059223488,0.13701911094818853,0.13954522944739992,0.13573138565969958,0.13810161822781336
3,0.7850348763474952,0.28518774475927205,0.41838458938830686,,,,0.14008822199906149,0.13060990957924432,0.13301397615428828,0.13343653788092288,0.13410880922613524,0.1366909615975732,0.13282374586606716,0.1351696304672269
4,0.7673634524612273,0.27946954813359526,0.4097209720972097,,,,,0.13236643753618368,0.13509537337060848,0.13551241491253765,0.13639541706728192,0.13891913906910092,0.13500776146815477,0.13736020182050573
5,0.7615033368458026,0.29313142239048134,0.42331348237820954,,,,,,0.13638363686290578,0.13655356254818468,0.13710878625958375,0.13866690772561024,0.1361917513111563,0.13734360113542388
6,0.7563227619429947,0.2964594807238395,0.4259552340040696,,,,,,,0.13498128883735497,0.13627258415622745,0.13763213900623172,0.13500008117856907,0.13609006331781978
7,0.7525773195876289,0.3198704515145742,0.44893048128342244,,,,,,,,0.14298126103544392,0.14452357906891097,0.14117400215242634,0.14269495200285212
8,0.7290400972053463,0.35566093657379966,0.4780876494023904,,,,,,,,,0.15051232289737332,0.1465766071158615,0.14859842389605582
9,0.7415406767458603,0.37853730246233,0.5012165450121655,,,,,,,,,,0.14677592874856982,0.14977100512143998
10,0.9977924944812362,0.7847222222222222,0.8785228377065112,,,,,,,,,,,0.12991684464452527
Avr,0.7890514760695605,0.3576034940437871,0.48386367281849657,,0.15137172089490877,0.14361346581052917,0.14719836670129247,0.13671680436017114,0.13855272371737148,0.1382114078415574,0.13955535955654588,0.14268448167042722,0.14014463479492545,0.1408986501619706
Max,0.9977924944812362,0.7847222222222222,0.8785228377065112,,0.15137172089490877,0.15163711718145786,0.1583476552954841,0.1502053199844785,0.15235275616438718,0.15262293694799545,0.15300154820296022,0.15498557455121745,0.15202044965382427,0.15394016098604285
Slope,0.006270006443888221,0.03345607451102965,0.03024806180548585,,nan,-0.016047302741857394,-0.009129716648211314,-0.00565922881064182,-0.003276074126702208,-0.0024273369612594284,-0.0010197835018936618,-4.5829911748437536e-05,0.00047084021717667723,-0.0003189664178466197
AllTextCount,,,,21005.0,12951.0,6588.0,2664.0,4105.0,6071.0,5036.0,8378.0,2959.0,11802.0,3119.0
AllSegCount,,,,4078.0,2246.0,1180.0,462.0,674.0,1029.0,880.0,1440.0,498.0,1443.0,470.0
,,,,5.150809220205983,5.766251113089938,5.583050847457627,5.766233766233766,6.0905044510385755,5.899902818270165,5.722727272727273,5.8180555555555555,5.9417670682730925,8.17879417879418,6.636170212765958
